,no_partner,1partner,2_3partners,group, 1st time,2nd time,more than 2,tlevel_1,tlevel_2,tlevel_3,tlevel_4
DJERBA - 26cm Sans Merguez  ID17,0.08996417630625339,0.15823902265650983,0.16589796936036982,0.031574813556391405,0.3889040781416687,0.04074137260585552,0.015777312774802068,0.04987968772445101,0.05548296167250615,0.09547991922454703,0.24451798574701009
DJERBA - 26cm Sans Mozzarella  ID17,0.09046073099831452,0.15911850176575373,0.16724226087649968,0.03178580970118699,0.391386131758374,0.04115274391369977,0.015813803536279727,0.05034857472681353,0.05582298074695855,0.09618994250810592,0.2459285032150046
DJERBA - 26cm Sans Oeuf  ID17,0.08953800713255304,0.15795949075695204,0.16609564622815323,0.031629563477144455,0.3886133350772152,0.04079025507452643,0.015566402639963011,0.049951413931146105,0.05534644401412497,0.09561367068430075,0.24399658885512185
DJERBA - 26cm Sans Origan  ID17,0.08911954474032183,0.15677173469854153,0.16449148407110606,0.031310043386671996,0.38549268336595427,0.04027542466878553,0.015674495557613275,0.04939117895203507,0.054883976214538444,0.0945484356189672,0.24255704061476804
DJERBA - 26cm Sans Sauce Tomate  ID17,0.08933019787976403,0.15782739865222004,0.16604035163940373,0.03162187668961546,0.3879363703742097,0.04115699867519369,0.015473329082911401,0.05003744042871088,0.05506725354402089,0.09588490329581191,0.24351505774584667
DJERBA - 26cm Saumon - 26 cm  ID17,0.0753065558422088,0.13478816551831677,0.14127001877213988,0.02715987254642357,0.33014492851715577,0.035433605526178365,0.012729834914186326,0.04254833346173317,0.04630898706591357,0.08225477015259232,0.207142140990209
DJERBA - 26cm  - tomates fraîches  ID17,0.07747515673455344,0.138702259876434,0.14520480028534533,0.027856994473001072,0.3394097649295235,0.03646092839432075,0.01314558933611696,0.04378441568037427,0.04754142961065575,0.08456048681301707,0.21307492035008657
DJERBA - 31cm Ananas - 31 cm  ID18,0.07516871830508068,0.134699305183097,0.1414950228815937,0.02721580771266662,0.33012831866242615,0.035596400504528544,0.012638379302087723,0.042665471680162444,0.04634942315599533,0.08240403642057258,0.20689030664602862
DJERBA - 31cm Anchois - 31 cm  ID18,0.07498048039950705,0.1343104515211312,0.14082348426274616,0.0271044184723351,0.3289148641428266,0.03547528498783312,0.012612979748290514,0.042445111021133464,0.046147418838354964,0.0820791578439948,0.20627796146817462
DJERBA - 31cm Banane - 31 cm  ID18,0.07516871830508068,0.134699305183097,0.1414950228815937,0.02721580771266662,0.33012831866242615,0.035596400504528544,0.012638379302087723,0.042665471680162444,0.04634942315599533,0.08240403642057258,0.20689030664602862
DJERBA - 31cm  - bœuf épicé  ID18,0.0767552334171278,0.13751927871931233,0.14428652900059674,0.027708091676212285,0.3368120222759367,0.03630188080839759,0.012934710134809778,0.04351297243155424,0.04730943767741729,0.08404078093618414,0.21113075168638745
DJERBA - 31cm  - câpres  ID18,0.07463898156414438,0.13376965931031484,0.1402795188580083,0.02700849094573511,0.32764351918065926,0.0352955462581124,0.012543103542256163,0.04226653462868404,0.04597805382151472,0.0817368587213916,0.20544725397745497
DJERBA - 31cm  - champignons frais  ID18,0.07746665755020106,0.13852306039347112,0.14528333487066278,0.027875969839963086,0.33942215593243374,0.03635344615727239,0.013151448384325776,0.043775287292804846,0.04764986243517121,0.08445853035212253,0.2129881811913739
DJERBA - 31cm  - chorizo  ID18,0.07516871830508068,0.134699305183097,0.1414950228815937,0.02721580771266662,0.33012831866242615,0.035596400504528544,0.012638379302087723,0.042665471680162444,0.04634942315599533,0.08240403642057258,0.20689030664602862
DJERBA - 31cm  - crème fraîche  ID18,0.07792174963695105,0.13917609610924164,0.14607438049066673,0.028150133931642462,0.3412253765952501,0.0367392044776256,0.01313434718889598,0.043996076266843424,0.047910959274838724,0.0850692236650087,0.21406702155497911
DJERBA - 31cm  - double mozzarella  ID18,0.08012454413438995,0.1424034476309007,0.14944926471328543,0.028679048171323242,0.34950026760906083,0.03725388967343817,0.013674331942171164,0.04498176592600603,0.049407248075371314,0.08663821603412067,0.21934440205631436
DJERBA - 31cm  - fromage de chèvre  ID18,0.08243501249619557,0.1465720335807212,0.15365173250663489,0.02938289280515629,0.3594299759007596,0.038327895625277913,0.014048103019032386,0.0464104688530901,0.05074700916022161,0.08904714989155055,0.2255429966157215
DJERBA - 31cm  - jambon  ID18,0.07632027408022285,0.13677513363878546,0.14352490951073557,0.027486978766254444,0.33492476872532595,0.03605154984170037,0.012911086848581459,0.04333431786374124,0.04698517799277845,0.08348693975165765,0.2100266495263282
DJERBA - 31cm  - lardons fumés  ID18,0.07681921693389633,0.13766021728835576,0.1443834302663437,0.02771998414780308,0.3370625265830325,0.03635220135367565,0.01294682703543963,0.04354765533760553,0.04727751234380442,0.08411072391198204,0.21137109329528936
DJERBA - 31cm  - merguez  ID18,0.07477645761662015,0.13403023389223026,0.14061683591353666,0.027073102692201367,0.32834873011682125,0.03535184038609859,0.012581412736672697,0.04236533124030244,0.046094179737836714,0.08193999729901419,0.20582890096555292
DJERBA - 31cm Miel - 31 cm  ID18,0.07662395307654227,0.13727865997282931,0.14426652922299374,0.027741103730584728,0.3366296660934086,0.03617581588851923,0.01288492213303609,0.04346294070460282,0.0472965802161867,0.08395566722740248,0.21092057221381913
DJERBA - 31cm  - œuf  ID18,0.07662395307654227,0.13727865997282931,0.14426652922299374,0.027741103730584728,0.3366296660934086,0.03617581588851923,0.01288492213303609,0.04346294070460282,0.0472965802161867,0.08395566722740248,0.21092057221381913
DJERBA - 31cm  - oignons  ID18,0.07587463087002001,0.13554187444211038,0.14183055151239551,0.02732052293112832,0.33172286373668364,0.03585436035381947,0.012772682590858715,0.04280041708710624,0.04659099461464292,0.08269707063571441,0.2082075135876612
DJERBA - 31cm  - pepperoni  ID18,0.07662395307654227,0.13727865997282931,0.14426652922299374,0.027741103730584728,0.3366296660934086,0.03617581588851923,0.01288492213303609,0.04346294070460282,0.0472965802161867,0.08395566722740248,0.21092057221381913
DJERBA - 31cm  - poivrons  ID18,0.07463898156414438,0.13376965931031484,0.1402795188580083,0.02700849094573511,0.32764351918065926,0.0352955462581124,0.012543103542256163,0.04226653462868404,0.04597805382151472,0.0817368587213916,0.20544725397745497
DJERBA - 31cm  - pommes de terre  ID18,0.08144101404318271,0.14466670882546884,0.15141209396529084,0.029147021408978756,0.35476358710119366,0.03784417589132015,0.013826752777916602,0.04564853994738778,0.05006881905509375,0.08781797341632055,0.22284121497044404
DJERBA - 31cm  - poulet  ID18,0.07461636767241624,0.13379361190656033,0.1403114629478147,0.02701064120894997,0.3276549391608974,0.035304541736992386,0.01255833955938729,0.04227440536962511,0.045961705203308445,0.08178857599854811,0.20543968293177875
DJERBA - 31cm Reblochon - 31 cm  ID18,0.07516871830508068,0.134699305183097,0.1414950228815937,0.02721580771266662,0.33012831866242615,0.035596400504528544,0.012638379302087723,0.042665471680162444,0.04634942315599533,0.08240403642057258,0.20689030664602862
DJERBA - 31cm Roquefort - 31 cm  ID18,0.07516871830508068,0.134699305183097,0.1414950228815937,0.02721580771266662,0.33012831866242615,0.035596400504528544,0.012638379302087723,0.042665471680162444,0.04634942315599533,0.08240403642057258,0.20689030664602862
DJERBA - 31cm Sans Merguez  ID18,0.08996417630625339,0.15823902265650983,0.16589796936036982,0.031574813556391405,0.3889040781416687,0.04074137260585552,0.015777312774802068,0.04987968772445101,0.05548296167250615,0.09547991922454703,0.24451798574701009
DJERBA - 31cm Sans Mozzarella  ID18,0.09046073099831452,0.15911850176575373,0.16724226087649968,0.03178580970118699,0.391386131758374,0.04115274391369977,0.015813803536279727,0.05034857472681353,0.05582298074695855,0.09618994250810592,0.2459285032150046
DJERBA - 31cm Sans Oeuf  ID18,0.08953800713255304,0.15795949075695204,0.16609564622815323,0.031629563477144455,0.3886133350772152,0.04079025507452643,0.015566402639963011,0.049951413931146105,0.05534644401412497,0.09561367068430075,0.24399658885512185
DJERBA - 31cm Sans Origan  ID18,0.08911954474032183,0.15677173469854153,0.16449148407110606,0.031310043386671996,0.38549268336595427,0.04027542466878553,0.015674495557613275,0.04939117895203507,0.054883976214538444,0.0945484356189672,0.24255704061476804
DJERBA - 31cm Sans Sauce Tomate  ID18,0.08933019787976403,0.15782739865222004,0.16604035163940373,0.03162187668961546,0.3879363703742097,0.04115699867519369,0.015473329082911401,0.05003744042871088,0.05506725354402089,0.09588490329581191,0.24351505774584667
DJERBA - 31cm Saumon - 31 cm  ID18,0.0753065558422088,0.13478816551831677,0.14127001877213988,0.02715987254642357,0.33014492851715577,0.035433605526178365,0.012729834914186326,0.04254833346173317,0.04630898706591357,0.08225477015259232,0.207142140990209
DJERBA - 31cm  - tomates fraîches  ID18,0.07747515673455344,0.138702259876434,0.14520480028534533,0.027856994473001072,0.3394097649295235,0.03646092839432075,0.01314558933611696,0.04378441568037427,0.04754142961065575,0.08456048681301707,0.21307492035008657
SUNSET - 26cm Anchois - 26 cm  ID19,0.08205583103962312,0.1459746214511917,0.1528272755695407,0.029274039053484146,0.3570790079515074,0.03884467040108185,0.013970934834050985,0.04633610952558737,0.05015710434722713,0.08911695693238862,0.22422715130671653
SUNSET - 26cm Artichaut - 26 cm  ID19,0.08220911500871014,0.1462871631002784,0.15334788558578938,0.029363365326502987,0.3580503788017282,0.038931958588037954,0.013988002475705558,0.046504803799921494,0.050319012295607785,0.0893659361460662,0.22472299835902151
SUNSET - 26cm  - bœuf épicé  ID19,0.08321427008887096,0.14806358731879368,0.15506544434637626,0.029664375782313422,0.36220858570237174,0.039374800377745586,0.014184013641977765,0.04703627091390541,0.05091719646732902,0.09037804137092764,0.22737782623900823
SUNSET - 26cm  - câpres  ID19,0.08199976015456402,0.14592846293507214,0.15278432127772523,0.029266938965724406,0.3569908042731487,0.03879609405244942,0.013955769440169059,0.04632095170477308,0.05015232726559716,0.0890663113798944,0.22414567404923674
SUNSET - 26cm  - champignons frais  ID19,0.08376799108244232,0.14886235747947382,0.15587201351037577,0.029790128585051298,0.36426536681118055,0.039435793468019315,0.014349857768305895,0.04724964688385633,0.051184987872410076,0.09072957005580254,0.22882836952836258
SUNSET - 26cm  - chorizo  ID19,0.08220911500871014,0.1462871631002784,0.15334788558578938,0.029363365326502987,0.3580503788017282,0.038931958588037954,0.013988002475705558,0.046504803799921494,0.050319012295607785,0.0893659361460662,0.22472299835902151
SUNSET - 26cm  - crème fraîche  ID19,0.08363660338995395,0.1485227000759396,0.15559056312070227,0.02982938618805793,0.363592304741668,0.039489756130601815,0.014255977025300683,0.047148761143654225,0.051094945630513006,0.09066917938295312,0.22836667695310853
SUNSET - 26cm  - double mozzarella  ID19,0.08553092156586685,0.15140368017890185,0.15858821655268096,0.030321192815226074,0.37088865875544547,0.04001272709500399,0.014697350905675106,0.048035759881500904,0.05235890057372366,0.09213385525701892,0.23301066644520824
SUNSET - 26cm  - fromage de chèvre  ID19,0.08686620873995905,0.153790393563085,0.1609961579244713,0.030708386452118527,0.3765707534219066,0.04063052612974479,0.014909901247019524,0.048872917673840034,0.05312056904548816,0.0935027600714558,0.23655452445935604
SUNSET - 26cm  - jambon  ID19,0.08288597977135298,0.14751037632327035,0.15452453889024464,0.029502544153348218,0.36083313965036135,0.039186159362204195,0.014164385175514448,0.04690274818979874,0.050683142013918284,0.08998213974178366,0.22655784105939467
SUNSET - 26cm  - lardons fumés  ID19,0.08312330922660713,0.14790108338456526,0.15486262083692975,0.02961678535565191,0.3617408350330628,0.03934827338857549,0.014174256398648867,0.04698122378544003,0.050808109562916884,0.09026774040788116,0.22714842999413698
SUNSET - 26cm  - merguez  ID19,0.08205584665204242,0.146046936506977,0.152944954084509,0.029298730621903434,0.35731760927774786,0.03881983271112341,0.013972149811187495,0.046367205194727326,0.05020722436318184,0.08917167929614325,0.2243060406959678
SUNSET - 26cm Miel - 26 cm  ID19,0.08298900898197965,0.14774290145798197,0.15492553728691486,0.029669789909232105,0.36174688002661937,0.039226636819300005,0.014114358318837677,0.04693775468444834,0.050856785590081756,0.09024002457736616,0.22699528796647045
SUNSET - 26cm Noix - 26 cm  ID19,0.08298900898197965,0.14774290145798197,0.15492553728691486,0.029669789909232105,0.36174688002661937,0.039226636819300005,0.014114358318837677,0.04693775468444834,0.050856785590081756,0.09024002457736616,0.22699528796647045
SUNSET - 26cm Oeuf - 26 cm  ID19,0.08298900898197965,0.14774290145798197,0.15492553728691486,0.029669789909232105,0.36174688002661937,0.039226636819300005,0.014114358318837677,0.04693775468444834,0.050856785590081756,0.09024002457736616,0.22699528796647045
SUNSET - 26cm  - œuf  ID19,0.08298900898197965,0.14774290145798197,0.15492553728691486,0.029669789909232105,0.36174688002661937,0.039226636819300005,0.014114358318837677,0.04693775468444834,0.050856785590081756,0.09024002457736616,0.22699528796647045
SUNSET - 26cm  - oignons  ID19,0.08251026583093965,0.1465336205883962,0.153207243621046,0.02936781201737135,0.3583067404919405,0.039023766954236344,0.014050447723398342,0.04648832223397179,0.05036709935835051,0.08935601909428649,0.22511202801249783
SUNSET - 26cm Olives 26  ID19,0.08595804079251403,0.15309666730431665,0.1606188772369832,0.030564950673949053,0.37453786121259824,0.0407314197075403,0.014720241101461261,0.04880310534530777,0.052567196100396736,0.09350345968526143,0.23505655079304172
SUNSET - 26cm  - pepperoni  ID19,0.08298900898197965,0.14774290145798197,0.15492553728691486,0.029669789909232105,0.36174688002661937,0.039226636819300005,0.014114358318837677,0.04693775468444834,0.050856785590081756,0.09024002457736616,0.22699528796647045
SUNSET - 26cm  - poivrons  ID19,0.08199976015456402,0.14592846293507214,0.15278432127772523,0.029266938965724406,0.3569908042731487,0.03879609405244942,0.013955769440169059,0.04632095170477308,0.05015232726559716,0.0890663113798944,0.22414567404923674
SUNSET - 26cm  - pommes de terre  ID19,0.0861146181381373,0.15236410726496732,0.1593343377851922,0.030528107344958443,0.37308160379501926,0.04027095312588277,0.014741174430248664,0.04831577356941877,0.05261116503969988,0.09259745529300951,0.2345092350165453
SUNSET - 26cm  - poulet  ID19,0.08198295634929312,0.1459296829045603,0.15279343184592895,0.029271226416206383,0.35697749516404637,0.038805425093206954,0.013957745503198275,0.04632169868818326,0.050133506121040505,0.0890965087115786,0.22413153509787556
SUNSET - 26cm Reblochon - 26 cm  ID19,0.08220911500871014,0.1462871631002784,0.15334788558578938,0.029363365326502987,0.3580503788017282,0.038931958588037954,0.013988002475705558,0.046504803799921494,0.050319012295607785,0.0893659361460662,0.22472299835902151
SUNSET - 26cm Roquefort - 26 cm  ID19,0.08220911500871014,0.1462871631002784,0.15334788558578938,0.029363365326502987,0.3580503788017282,0.038931958588037954,0.013988002475705558,0.046504803799921494,0.050319012295607785,0.0893659361460662,0.22472299835902151
SUNSET - 26cm Sans Crème Fraîche  ID19,0.0906926339169828,0.1595416069036012,0.16712582780617258,0.031894684922343534,0.3912752101744845,0.04197216555908012,0.01574832653391769,0.05057279366680573,0.055388577230423654,0.096827366530782,0.24614456022029374
SUNSET - 26cm Sans Merguez  ID19,0.09160171482926112,0.16101717222703915,0.16857275605029162,0.03205108608404887,0.3948598120963751,0.04209135365573469,0.016030787352943575,0.05101527250820123,0.05610266484348996,0.09744556557002698,0.2483557596564513
SUNSET - 26cm Sans Mozzarella  ID19,0.09176823217505613,0.161297023184265,0.16917004523737897,0.03213862464324864,0.3958068140634307,0.04227947123214967,0.016026471780722366,0.05122675333066839,0.05623049649289822,0.09774180257260129,0.24885081508521398
SUNSET - 26cm Sans Oeuf  ID19,0.09160808510918761,0.16136410051348357,0.16934316158530424,0.032215916867691756,0.3961470892980318,0.04218989425389627,0.015933440275011822,0.05120942258692638,0.05624119819802853,0.09784285176655776,0.24891420178594104
SUNSET - 26cm Sans Olives Noires  ID19,0.08998513414049057,0.15877171734480236,0.16590801681349177,0.03175233345774633,0.3889077120080774,0.0416879972153422,0.015564774626274529,0.05029521263857426,0.05518257434387079,0.09621992328843847,0.2444003751714403
SUNSET - 26cm Sans Persillade  ID19,0.09176823217505613,0.161297023184265,0.16917004523737897,0.03213862464324864,0.3958068140634307,0.04227947123214967,0.016026471780722366,0.05122675333066839,0.05623049649289822,0.09774180257260129,0.24885081508521398
SUNSET - 26cm Sans Tomates Fraîches  ID19,0.08769576360625754,0.15469446700258482,0.16162872034214892,0.03069934728109586,0.37863347275526477,0.04051690570126099,0.015316529449642095,0.048963659894884735,0.05345433798486923,0.09364531060480447,0.23834355148153935
SUNSET - 26cm Saumon - 26 cm  ID19,0.0823372824167492,0.14640401741922532,0.1532247507819728,0.02932869012798472,0.3581685736988099,0.03882823101971635,0.014060247775528466,0.04644516023340115,0.05030317224068697,0.08928384511476167,0.22496708404828739
SUNSET - 26cm  - tomates fraîches  ID19,0.08238458246057864,0.14653488884206442,0.15325557229315165,0.02929381344324615,0.35828024872819986,0.038855216219299084,0.014095271173683503,0.04647338736161706,0.05026931427250374,0.08931139069924487,0.2251192490142482
SUNSET - 31cm Ananas - 31 cm  ID20,0.08220911500871014,0.1462871631002784,0.15334788558578938,0.029363365326502987,0.3580503788017282,0.038931958588037954,0.013988002475705558,0.046504803799921494,0.050319012295607785,0.0893659361460662,0.22472299835902151
